age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,total_expenses,disposable_income,expense_to_income_ratio,foir,emi_burden_ratio,savings_to_income_ratio,emergency_fund_buffer_months,loan_to_income_ratio,requested_monthly_installment_estimate,per_capita_disposable_income,affordability_index,credit_risk_tier,employment_stability_score,financial_health_score
27.0,Female,Married,Post Graduate,68600.0,Private,3.2,MNC,Own,0.0,2,1,3700.0,0.0,9500.0,19000.0,9600.0,No,0.0,633.0,471200.0,190900.0,Home Appliances EMI,202000.0,19,High_Risk,11792.0,41800.0,26800.0,0.6093294460552576,0.0,0.0,9.651603498401581,4.566985645823756,0.24538386783254934,10631.578387811664,13400.0,2.5207922116440837,Poor,Established,99.2536443155794
38.0,Male,Married,Professional,166400.0,Private,3.4,Startup,Own,0.0,2,1,0.0,0.0,17700.0,35200.0,14200.0,No,0.0,727.0,955700.0,484000.0,Vehicle EMI,476000.0,39,Eligible,49650.0,67100.0,99300.0,0.40324519230526895,0.0,0.0,8.652043269178773,7.2131147539908635,0.23838141025629087,12205.12789217621,49650.0,8.135924577694745,Good,Established,100.0
48.0,Male,Single,Professional,73700.0,Private,7.5,Large Indian,Family,0.0,1,0,0.0,0.0,8800.0,12300.0,12100.0,No,0.0,753.0,505500.0,114300.0,Home Appliances EMI,49000.0,19,Eligible,26730.0,33200.0,40500.0,0.45047489822998005,0.0,0.0,8.409769335028361,3.4427710842336516,0.05540479421070171,2578.9472326869877,40500.0,15.704082453094337,Excellent,Senior/Veteran,100.0
38.0,Female,Married,Graduate,53000.0,Private,4.2,Startup,Own,0.0,2,1,8800.0,0.0,6300.0,8300.0,3500.0,Yes,15400.0,571.0,216500.0,51400.0,Home Appliances EMI,195000.0,30,Not_Eligible,2996.0,26900.0,10700.0,0.5075471698017444,0.29056603773036666,0.29056603773036666,5.054716981036703,1.2151300236119356,0.3066037735844236,6499.99978333334,5350.0,1.6461539007723867,Poor,Established,91.07565011805968
38.0,Male,Married,Graduate,55500.0,Private,10.8,MNC,Rented,16200.0,4,3,0.0,0.0,2900.0,12600.0,5800.0,Yes,12600.0,588.0,258500.0,147100.0,Education EMI,97000.0,35,Not_Eligible,1512.0,37500.0,5400.0,0.6756756756635013,0.518918918909569,0.22702702702293645,7.30810810797643,2.9361277444523726,0.14564564564542695,2771.4284922449006,1350.0,1.9484536632144753,Poor,Senior/Veteran,85.30226034551193
32.0,Female,Married,Graduate,135600.0,Private,1.6,Large Indian,Own,0.0,5,4,0.0,0.0,12200.0,39600.0,11800.0,Yes,36200.0,626.0,184200.0,69600.0,E-commerce Shopping EMI,122000.0,10,Not_Eligible,8019.2,63600.0,35800.0,0.4690265486691074,0.26696165191543536,0.26696165191543536,1.8716814159154005,0.6973947895721705,0.0749754178957258,12199.998780000124,7160.0,2.9344265227102926,Poor,Moderate,88.48697394786085
38.0,Male,Married,Graduate,63900.0,Private,3.5,MNC,Rented,10400.0,3,2,8500.0,0.0,3300.0,17700.0,12500.0,No,0.0,629.0,439500.0,240400.0,Vehicle EMI,538000.0,12,Not_Eligible,5060.0,52400.0,11500.0,0.8200312988917053,0.162754303596827,0.0,10.640062597642565,4.587786259454432,0.7016171100668993,44833.32959722254,3833.3333333333335,0.2565055975779218,Poor,Established,82.39749608866357
38.0,Female,Married,Graduate,73200.0,Private,0.9,MNC,Family,0.0,4,3,0.0,0.0,8800.0,14300.0,6400.0,No,0.0,683.0,402700.0,164400.0,Personal Loan EMI,580000.0,17,Not_Eligible,17480.0,29500.0,43700.0,0.40300546447536884,0.0,0.0,7.747267759457006,5.572881355743292,0.6602914389792118,34117.64505190323,10925.0,1.2808621442728023,Fair,Probation/Junior,100.0
38.0,Female,Married,Professional,119900.0,Government,0.5,Large Indian,Own,0.0,2,1,8900.0,13300.0,9400.0,32200.0,23700.0,No,0.0,795.0,621300.0,198000.0,Vehicle EMI,430000.0,65,Eligible,19440.0,87500.0,32400.0,0.7297748123375332,0.0,0.0,6.833194328550182,2.262857142831282,0.29886016124527465,6615.38451360947,16200.0,4.897674493213142,Excellent,Probation/Junior,85.93230072715376
27.0,Male,Married,Graduate,19400.0,Private,2.7,Large Indian,Family,0.0,3,2,8300.0,0.0,1300.0,4500.0,2700.0,No,0.0,638.0,95600.0,19500.0,E-commerce Shopping EMI,78000.0,12,Not_Eligible,1040.0,16800.0,2600.0,0.8659793813986608,0.0,0.0,5.932989690415825,1.1607142856451955,0.3350515463903133,6499.999458333379,866.6666666666666,0.4000000332717948,Poor,Moderate,69.52522091633311
48.0,Female,Married,Graduate,82700.0,Government,2.1,Large Indian,Rented,24500.0,3,2,14100.0,0.0,5700.0,12500.0,12000.0,No,0.0,850.0,629200.0,303200.0,Education EMI,201000.0,44,Eligible,9174.0,68800.0,13900.0,0.831922611840001,0.2962515114837213,0.0,11.274486094180478,4.406976744121992,0.2025392986696871,4568.181714359507,4633.333333333333,3.042786138139887,Excellent,Moderate,81.44619105279992
32.0,Male,Married,High School,12000.0,Private,0.7,Mid-size,Own,0.0,4,3,0.0,0.0,700.0,2100.0,1400.0,No,0.0,679.0,23200.0,6900.0,Home Appliances EMI,75000.0,15,Not_Eligible,2496.0,4200.0,7800.0,0.3499999999708333,0.0,0.0,2.5083333331243054,1.6428571424659864,0.5208333333297164,4999.999666666689,1950.0,1.5600001036879998,Fair,Probation/Junior,93.21428571232994
27.0,Male,Single,Graduate,90700.0,Private,0.5,MNC,Rented,18900.0,1,0,0.0,0.0,13400.0,25100.0,5900.0,Yes,26800.0,681.0,64800.0,16000.0,Vehicle EMI,1346000.0,79,Not_Eligible,500.0,63300.0,600.0,0.6979051819107177,0.5038588754078958,0.2954796030838426,0.8908489525811374,0.17758046614675274,1.2366776920238545,17037.97446787374,600.0,0.035215453638349166,Fair,Probation/Junior,70.78536649932364
32.0,Male,Married,Graduate,32200.0,Government,2.1,Startup,Rented,6200.0,4,3,7000.0,0.0,2400.0,5300.0,5200.0,Yes,9100.0,730.0,256900.0,145400.0,Personal Loan EMI,580000.0,50,Not_Eligible,500.0,26100.0,-3000.0,0.8105590061860075,0.47515527948834924,0.28260869564339725,12.49378881948777,4.1306818180644695,1.5010351966834858,11599.999768000005,-750.0,-0.2586206948052913,Good,Moderate,52.89440994093495
32.0,Female,Married,Graduate,51900.0,Government,0.5,Startup,Rented,13500.0,3,2,3500.0,0.0,5000.0,8500.0,6900.0,Yes,9000.0,741.0,306000.0,119700.0,Home Appliances EMI,253000.0,22,Not_Eligible,1925.0,37400.0,5500.0,0.7206165703136682,0.43352601155234055,0.1734104046209362,8.202312138570283,2.579741379254747,0.4062299293506644,11499.999477272751,1833.3333333333333,0.4782608912627599,Good,Probation/Junior,85.90256046251645
38.0,Male,Single,High School,40000.0,Private,1.0,MNC,Family,0.0,3,2,5900.0,0.0,5400.0,8600.0,5400.0,No,0.0,748.0,31200.0,14600.0,E-commerce Shopping EMI,184000.0,3,Not_Eligible,5880.0,25300.0,14700.0,0.6324999999841875,0.0,0.0,1.144999999971375,0.5770750987914199,0.3833333333325347,61333.3128888957,4900.0,0.23967399293087488,Good,Moderate,85.2853754952221
32.0,Male,Single,Post Graduate,90500.0,Private,2.1,Mid-size,Own,0.0,1,0,0.0,0.0,7800.0,25800.0,5300.0,No,0.0,704.0,302800.0,99800.0,Personal Loan EMI,138000.0,18,Eligible,25800.0,38900.0,51600.0,0.42983425413889687,0.0,0.0,4.448618784481231,2.5655526991628395,0.12707182320430288,7666.666240740764,51600.0,6.730435155643856,Good,Moderate,97.8277634958142
38.0,Male,Married,Graduate,37800.0,Private,2.7,Large Indian,Rented,11400.0,3,2,0.0,0.0,3700.0,10500.0,2700.0,No,0.0,650.0,186200.0,58300.0,Home Appliances EMI,87000.0,34,Eligible,4750.0,28300.0,9500.0,0.7486772486574423,0.30158730157932306,0.0,6.46825396808285,2.0600706713052976,0.19179894179851895,2558.8234541522515,3166.6666666666665,3.7126437859054033,Fair,Moderate,83.4061734639311
48.0,Female,Married,Professional,94200.0,Private,13.7,Mid-size,Own,0.0,3,2,0.0,0.0,4900.0,22800.0,15700.0,No,0.0,900.0,51000.0,21400.0,Home Appliances EMI,242000.0,19,Eligible,20320.0,43400.0,50800.0,0.4607218683602896,0.0,0.0,0.7685774946839854,0.49308755759232514,0.21408351026166483,12736.84143490308,16933.333333333332,3.98842996167033,Excellent,Senior/Veteran,87.46543778796163
38.0,Male,Married,Graduate,65400.0,Private,0.5,Large Indian,Own,0.0,2,1,8600.0,14100.0,4800.0,11400.0,3300.0,Yes,16800.0,668.0,468200.0,208300.0,Vehicle EMI,1047000.0,36,Not_Eligible,1971.2,42200.0,6400.0,0.6452599388280541,0.2568807339410263,0.2568807339410263,10.34403669708954,3.530508474516432,1.3340978593255173,29083.33252546299,3200.0,0.22005731269539436,Fair,Probation/Junior,96.37920489375567
32.0,Male,Married,Professional,27000.0,Government,1.6,MNC,Rented,7300.0,3,2,0.0,10400.0,3400.0,5400.0,2000.0,No,0.0,762.0,19100.0,6900.0,Education EMI,318000.0,20,Not_Eligible,500.0,28500.0,-1500.0,1.0555555555164609,0.27037037036035666,0.0,0.9629629629272977,0.2421052631493998,0.9814814814784522,15899.999205000038,-500.0,-0.09433962735255726,Excellent,Moderate,24.766081874430128
48.0,Female,Married,Professional,51300.0,Private,9.8,MNC,Rented,8800.0,3,2,5300.0,0.0,4700.0,14900.0,9700.0,No,0.0,685.0,250400.0,143400.0,Personal Loan EMI,855000.0,43,Not_Eligible,3950.0,43400.0,7900.0,0.8460038986189863,0.17153996101030136,0.0,7.676413255210986,3.3041474653616554,1.3888888888866326,19883.720467820454,2633.3333333333335,0.3973099507402522,Fair,Senior/Veteran,80.3196881104811
27.0,Male,Single,Professional,92300.0,Government,1.0,Mid-size,Family,0.0,1,0,0.0,0.0,7300.0,16000.0,12900.0,Yes,11500.0,778.0,660800.0,148000.0,Home Appliances EMI,238000.0,29,Eligible,20605.2,36200.0,44600.0,0.3921993499415797,0.12459371614166205,0.12459371614166205,8.762730227424024,3.1027253668112635,0.2148790176957251,8206.896268727714,44600.0,5.434453968245382,Excellent,Moderate,100.0
58.0,Male,Single,Post Graduate,23400.0,Private,0.5,Mid-size,Family,0.0,3,2,0.0,8100.0,1900.0,4600.0,3000.0,Yes,6200.0,518.0,77500.0,41100.0,Personal Loan EMI,195000.0,51,Not_Eligible,500.0,17600.0,-400.0,0.7521367521046095,0.264957264945942,0.264957264945942,5.068376068159471,1.7268907562299625,0.6944444444419713,3823.529336793543,-133.33333333333334,-0.10461538663930571,Poor,Probation/Junior,56.46351361278106
32.0,Male,Married,Graduate,36900.0,Self-employed,0.8,Mid-size,Rented,10000.0,3,2,14200.0,0.0,5300.0,8400.0,4400.0,No,0.0,719.0,35500.0,9900.0,Home Appliances EMI,226000.0,31,Not_Eligible,500.0,42300.0,-5400.0,1.146341463383568,0.271002710019756,0.0,1.2303523034896924,0.23404255318595643,0.5103884372165529,7290.3223454734725,-1800.0,-0.7407079883939737,Good,Probation/Junior,17.46289569524434
32.0,Male,Married,Graduate,49000.0,Private,1.1,Mid-size,Rented,16700.0,2,1,2700.0,15100.0,4100.0,11700.0,9600.0,No,0.0,644.0,361500.0,98700.0,Personal Loan EMI,101000.0,27,Not_Eligible,500.0,59900.0,-10900.0,1.2224489795668887,0.3408163265236568,0.0,9.391836734502208,1.6477462437120576,0.17176870748270107,3740.7406021947922,-5450.0,-2.913861493280453,Poor,Moderate,18.44281285320919
38.0,Female,Married,Graduate,51500.0,Private,0.9,Mid-size,Own,0.0,4,3,0.0,6800.0,4900.0,8700.0,7300.0,No,0.0,613.0,328500.0,97900.0,Vehicle EMI,162000.0,20,Not_Eligible,8377.6,27700.0,23800.0,0.537864077659459,0.0,0.0,8.279611650324668,3.5342960287532743,0.2621359223296729,8099.99959500002,5950.0,2.938271751489102,Poor,Probation/Junior,100.0
38.0,Male,Married,Professional,108900.0,Private,11.5,Large Indian,Rented,23700.0,3,2,3800.0,0.0,5600.0,29900.0,15600.0,Yes,29300.0,622.0,446700.0,203100.0,Personal Loan EMI,866000.0,48,Not_Eligible,500.0,78600.0,1000.0,0.7217630853928213,0.4866850321351085,0.2690541781426166,5.966942148705538,1.8822984244496543,0.6626874808687919,18041.66629079862,333.3333333333333,0.05542725288376384,Poor,Senior/Veteran,78.60249304136498
38.0,Male,Married,High School,37000.0,Private,8.2,Startup,Own,0.0,3,2,0.0,0.0,2600.0,10500.0,4600.0,No,0.0,744.0,203200.0,53300.0,Home Appliances EMI,95000.0,21,Eligible,9650.0,17700.0,19300.0,0.4783783783654492,0.0,0.0,6.932432432245069,3.0112994348581186,0.21396396396348205,4523.809308390033,6433.333333333333,4.266315991688498,Good,Senior/Veteran,100.0
38.0,Male,Married,Graduate,41600.0,Private,1.4,Small,Family,0.0,2,1,5600.0,18200.0,2500.0,11300.0,5300.0,Yes,10300.0,713.0,152000.0,53300.0,Education EMI,139000.0,43,Not_Eligible,500.0,42900.0,-11600.0,1.0312499999752103,0.247596153840202,0.247596153840202,4.935096153727522,1.001879699229288,0.27844551281995505,3232.558064359115,-5800.0,-3.5884892909762223,Good,Moderate,30.50939849812962
48.0,Male,Married,Post Graduate,99900.0,Private,6.1,MNC,Own,0.0,3,2,0.0,0.0,6500.0,21200.0,15700.0,No,0.0,667.0,727600.0,156600.0,Education EMI,427000.0,46,Eligible,31075.0,43400.0,56500.0,0.4344344344300858,0.0,0.0,8.850850850762255,3.6082949307924355,0.3561895228558924,9282.608493856338,18833.333333333332,6.086651185526964,Fair,Established,100.0
38.0,Male,Married,Graduate,32700.0,Private,1.9,Mid-size,Own,0.0,2,1,0.0,0.0,4100.0,6400.0,2000.0,Yes,9300.0,712.0,226400.0,125100.0,Education EMI,354000.0,29,Not_Eligible,4196.5,12500.0,10900.0,0.38226299693020604,0.2844036697160733,0.2844036697160733,10.749235473677393,5.738532109828507,0.9021406727805755,12206.896130796686,5450.0,0.8929378838251547,Good,Moderate,100.0
27.0,Female,Married,Professional,69800.0,Government,3.4,Large Indian,Own,0.0,3,2,0.0,0.0,10100.0,20300.0,4900.0,No,0.0,770.0,319200.0,141300.0,Education EMI,406000.0,31,Eligible,22770.0,35300.0,34500.0,0.5057306590185426,0.0,0.0,6.5974212033438775,4.002832861076407,0.48471824259732005,13096.773771071814,11500.0,2.6342365379762036,Excellent,Established,100.0
58.0,Female,Married,Graduate,40400.0,Private,24.6,MNC,Rented,12400.0,3,2,0.0,0.0,2500.0,7300.0,5600.0,No,0.0,783.0,57200.0,12900.0,Education EMI,291000.0,23,Not_Eligible,6048.0,27800.0,12600.0,0.6881188118641555,0.3069306930617096,0.0,1.735148514808536,0.46402877696172556,0.6002475247512371,12652.173362948985,4200.0,0.995876331880051,Excellent,Senior/Veteran,80.27063893567619
32.0,Male,Married,Professional,88100.0,Private,5.2,Mid-size,Own,0.0,3,2,8100.0,0.0,9800.0,14500.0,12600.0,Yes,17100.0,657.0,185700.0,101700.0,Education EMI,125000.0,10,Not_Eligible,9100.0,45000.0,26000.0,0.5107832009022613,0.1940976163428593,0.1940976163428593,3.2622020430957757,1.6376811593939182,0.11823685206193886,12499.998750000126,8666.666666666666,2.0800002078335997,Fair,Established,93.18840579696959
38.0,Male,Married,Graduate,66600.0,Private,1.6,MNC,Rented,21400.0,5,4,9900.0,0.0,4100.0,12100.0,8500.0,No,0.0,593.0,175900.0,42300.0,Personal Loan EMI,270000.0,35,Not_Eligible,4240.0,56000.0,10600.0,0.8408408408282156,0.3213213213164967,0.0,3.276276276227083,0.7553571428436543,0.3378378378374151,7714.285493877558,2120.0,1.3740741131552123,Poor,Moderate,69.50951844796103
38.0,Female,Married,Professional,69400.0,Private,9.5,Startup,Rented,18400.0,2,1,14300.0,0.0,3900.0,20200.0,12500.0,Yes,8700.0,588.0,263600.0,155100.0,E-commerce Shopping EMI,52000.0,4,Not_Eligible,500.0,69300.0,-8600.0,0.9985590777954099,0.39048991353904194,0.1253602305457441,6.033141210287708,1.9884615384360456,0.06243996157533328,12999.996750000812,-4300.0,-0.6615386268721893,Poor,Senior/Veteran,38.05758146854745
32.0,Female,Married,Graduate,55000.0,Private,4.2,Large Indian,Rented,12300.0,3,2,0.0,0.0,3900.0,8300.0,8700.0,Yes,6100.0,608.0,385900.0,122100.0,Personal Loan EMI,497000.0,16,Not_Eligible,4835.6,33200.0,15700.0,0.6036363636253884,0.3345454545393719,0.11090909090707438,9.236363636195703,3.1068702289285786,0.7530303030291621,31062.49805859387,5233.333333333333,0.5054326271467064,Poor,Established,99.70909090996892
32.0,Female,Married,Graduate,9537.0,Private,0.8,Mid-size,Rented,9400.0,4,3,12400.0,0.0,4100.0,9300.0,6900.0,No,0.0,629.0,27900.0,10800.0,Education EMI,372000.0,47,Not_Eligible,500.0,42100.0,-32563.0,4.414386074822859,0.9856348955661491,0.0,4.057879836001061,0.25653206650222016,3.250498060158239,7914.893448619288,-8140.75,-4.114142560133428,Poor,Probation/Junior,5.0
32.0,Male,Single,Graduate,56500.0,Private,3.5,MNC,Own,0.0,1,0,0.0,0.0,6800.0,13200.0,6200.0,No,0.0,702.0,286500.0,133500.0,Vehicle EMI,534000.0,32,Not_Eligible,15150.0,26200.0,30300.0,0.4637168141510847,0.0,0.0,7.433628318452502,5.095419847133763,0.7876106194678649,16687.49947851564,30300.0,1.8157303937114169,Good,Established,100.0
38.0,Male,Married,High School,39100.0,Private,1.0,MNC,Rented,8600.0,4,3,11400.0,0.0,3400.0,10600.0,2900.0,No,0.0,636.0,150000.0,80000.0,Personal Loan EMI,466000.0,34,Not_Eligible,880.0,36900.0,2200.0,0.9437340153211321,0.21994884909923404,0.0,5.882352941026027,2.168021680158048,0.9931798806457945,13705.881949827002,550.0,0.1605150261685461,Poor,Moderate,68.34138717509967
58.0,Male,Married,Post Graduate,46600.0,Private,0.6,Large Indian,Rented,15800.0,5,4,4100.0,0.0,2600.0,9600.0,6900.0,No,0.0,678.0,311000.0,138300.0,E-commerce Shopping EMI,42000.0,13,Not_Eligible,3344.0,39000.0,7600.0,0.8369098712266757,0.33905579398414043,0.0,9.641630901080651,3.546153846062919,0.07510729613720474,3230.76898224854,1520.0,2.3523811326052155,Fair,Probation/Junior,81.04721030186595
32.0,Female,Single,Post Graduate,124500.0,Private,3.5,Mid-size,Rented,26600.0,2,1,0.0,23000.0,14000.0,25700.0,7000.0,No,0.0,645.0,818700.0,352400.0,Vehicle EMI,927000.0,68,Not_Eligible,12408.0,96300.0,28200.0,0.7734939758974017,0.21365461847217948,0.0,9.406425702735692,3.659397715434482,0.6204819277104281,13632.352740700695,14100.0,2.0686084445084516,Poor,Established,86.12048192820787
32.0,Male,Single,Post Graduate,92700.0,Private,1.3,MNC,Own,0.0,2,1,0.0,0.0,5900.0,27400.0,7300.0,Yes,14900.0,669.0,581700.0,311000.0,E-commerce Shopping EMI,64000.0,13,Eligible,14322.0,40600.0,37200.0,0.4379719525303348,0.16073354908132975,0.16073354908132975,9.629989212409601,5.603603603502638,0.05753326141670484,4923.076544378728,18600.0,7.556250579715136,Fair,Moderate,100.0
38.0,Female,Married,High School,49700.0,Private,4.1,Mid-size,Own,0.0,3,2,9600.0,0.0,4800.0,13600.0,7800.0,No,0.0,606.0,304800.0,120000.0,E-commerce Shopping EMI,17000.0,7,Eligible,6116.0,35800.0,13900.0,0.7203219315750439,0.0,0.0,8.547283702041302,3.35195530716894,0.02850435949022719,2428.5710816327028,4633.333333333333,5.723530227055017,Poor,Established,90.3742454739965
58.0,Female,Married,Post Graduate,55100.0,Private,0.8,Mid-size,Rented,11600.0,4,3,0.0,0.0,4300.0,12900.0,5600.0,Yes,8600.0,666.0,41700.0,11700.0,Personal Loan EMI,244000.0,42,Not_Eligible,2710.4,34400.0,12100.0,0.6243194192264189,0.3666061705922576,0.15607985480660472,0.9691470054270572,0.2720930232494862,0.36902601330857676,5809.523671201818,3025.0,2.0827869344775527,Fair,Probation/Junior,84.41491157813391
58.0,Male,Married,Graduate,45500.0,Private,8.3,Startup,Family,0.0,2,1,13800.0,0.0,5100.0,13000.0,4000.0,Yes,12800.0,715.0,298200.0,146300.0,Education EMI,122000.0,18,Not_Eligible,500.0,35900.0,-3200.0,0.7890109889936481,0.2813186813124985,0.2813186813124985,9.76923076901606,3.0041067761190123,0.2234432234428142,6777.777401234588,-1600.0,-0.47213117370083313,Good,Senior/Veteran,59.879120880508154
32.0,Female,Married,Graduate,55500.0,Government,0.5,Startup,Rented,15500.0,3,2,10700.0,15400.0,5500.0,14700.0,6700.0,Yes,10900.0,755.0,258500.0,69400.0,Education EMI,123000.0,42,Not_Eligible,500.0,68500.0,-23900.0,1.2342342342119959,0.47567567566710495,0.19639639639285772,5.908108108001656,0.8740554156061203,0.18468468468440738,2928.571358843539,-7966.666666666667,-8.160975801278365,Excellent,Probation/Junior,8.334241044373591
58.0,Male,Married,Graduate,22900.0,Private,2.1,Large Indian,Family,0.0,5,4,7100.0,0.0,2200.0,4500.0,2400.0,Yes,6000.0,572.0,26600.0,12000.0,Home Appliances EMI,278000.0,13,Not_Eligible,500.0,16200.0,700.0,0.7074235807551343,0.2620087336130127,0.2620087336130127,1.6855895195770485,0.5405405405161918,1.01164483260185,21384.613739645098,140.0,0.03273381546609518,Poor,Moderate,79.10881624217022
32.0,Male,Married,Post Graduate,62900.0,Self-employed,0.5,Mid-size,Family,0.0,4,3,9900.0,0.0,5200.0,16000.0,4400.0,No,0.0,668.0,313300.0,128400.0,Personal Loan EMI,469000.0,34,Not_Eligible,12330.0,35500.0,27400.0,0.5643879173201211,0.0,0.0,7.022257551557675,3.6169014083488196,0.6213566507675923,13794.117241349493,6850.0,1.9863540028410744,Fair,Probation/Junior,100.0
58.0,Female,Married,Post Graduate,105300.0,Self-employed,5.6,Mid-size,Own,0.0,2,1,11700.0,12400.0,10700.0,29600.0,21000.0,No,0.0,801.0,186600.0,105900.0,Home Appliances EMI,288000.0,30,Not_Eligible,8596.8,85400.0,19900.0,0.8110161443417758,0.0,0.0,2.7777777777513983,1.2400468383929737,0.22792022792004754,9599.99968000001,9950.0,2.07291673554796,Excellent,Established,74.3189426446228
58.0,Female,Married,Post Graduate,43800.0,Private,28.1,Mid-size,Own,0.0,3,2,0.0,0.0,5900.0,12400.0,3800.0,No,0.0,731.0,219900.0,78900.0,Education EMI,300000.0,30,Not_Eligible,10850.0,22100.0,21700.0,0.5045662100341424,0.0,0.0,6.821917808063427,3.57013574644479,0.5707762557066766,9999.999666666678,7233.333333333333,2.1700000721163333,Good,Senior/Veteran,100.0
27.0,Male,Single,High School,53900.0,Private,0.9,MNC,Own,0.0,2,1,6800.0,0.0,5800.0,10700.0,10300.0,Yes,14100.0,718.0,429800.0,248700.0,Personal Loan EMI,537000.0,46,Not_Eligible,1909.6,33600.0,6200.0,0.623376623365058,0.2615955473049797,0.2615955473049797,12.588126159321185,5.213836477878116,0.8302411873827609,11673.912789697548,3100.0,0.5310987079619542,Good,Probation/Junior,98.12987013079537
38.0,Female,Married,Graduate,39800.0,Private,7.0,Startup,Family,0.0,3,2,0.0,0.0,4500.0,11100.0,4900.0,No,0.0,786.0,87400.0,34100.0,Home Appliances EMI,189000.0,16,Not_Eligible,11580.0,20500.0,19300.0,0.5150753768714805,0.0,0.0,3.0527638190187747,1.6634146340651992,0.3957286432152518,11812.499261718795,6433.333333333333,1.6338625358405197,Excellent,Senior/Veteran,93.317073170326
38.0,Female,Married,Post Graduate,55400.0,Private,1.3,Large Indian,Rented,9500.0,3,2,9900.0,0.0,4900.0,13500.0,5800.0,Yes,12200.0,680.0,73100.0,43200.0,Personal Loan EMI,183000.0,12,Not_Eligible,500.0,43600.0,-400.0,0.7870036100940974,0.39169675089545675,0.22021660649421992,2.099277978301457,0.7741935483732223,0.2752707581223296,15249.998729166773,-133.33333333333334,-0.026229510380793693,Fair,Moderate,48.91067893433832
32.0,Male,Married,Graduate,7069.0,Government,2.1,Large Indian,Rented,11800.0,3,2,0.0,19300.0,9800.0,20300.0,12300.0,No,0.0,692.0,406300.0,165700.0,Vehicle EMI,586000.0,35,Not_Eligible,500.0,73500.0,-66431.0,10.397510254576671,1.6692601497143498,0.0,80.91667844378036,2.254421768676811,6.908096383188239,16742.85666448981,-22143.666666666668,-3.9677219561299144,Fair,Moderate,5.0
27.0,Male,Single,Graduate,97700.0,Private,0.5,Large Indian,Family,0.0,2,1,0.0,0.0,14400.0,21000.0,9400.0,No,0.0,756.0,264900.0,108300.0,Education EMI,132000.0,46,Eligible,25392.0,44800.0,52900.0,0.45854657113143765,0.0,0.0,3.8198567041574223,2.417410714231754,0.11258955987707898,2869.5651550094535,26450.0,18.434848879181793,Excellent,Probation/Junior,97.08705357115878
32.0,Male,Single,Graduate,37500.0,Private,9.7,Mid-size,Rented,6900.0,2,1,0.0,18900.0,2200.0,9600.0,4000.0,No,0.0,628.0,103100.0,39300.0,E-commerce Shopping EMI,20000.0,15,Not_Eligible,500.0,41600.0,-4100.0,1.1093333333037512,0.18399999999509334,0.0,3.797333333232071,0.944711538438829,0.04444444444434568,1333.3332444444504,-2050.0,-3.0750002026937495,Poor,Senior/Veteran,23.976891027894055
32.0,Male,Single,Professional,55500.0,Private,0.5,Mid-size,Own,0.0,1,0,0.0,0.0,6600.0,15300.0,5500.0,No,0.0,787.0,82800.0,74000.0,Home Appliances EMI,140000.0,32,Eligible,10790.4,27400.0,28100.0,0.4936936936847983,0.0,0.0,2.82522522517432,2.7007299269087324,0.21021021020989458,4374.999863281255,28100.0,6.422857342103345,Excellent,Probation/Junior,98.50364963454366
38.0,Male,Married,Graduate,35200.0,Private,2.2,Large Indian,Rented,6100.0,3,2,8000.0,5600.0,3600.0,9900.0,2100.0,No,0.0,636.0,93900.0,37000.0,Vehicle EMI,1162000.0,55,Not_Eligible,500.0,35300.0,-100.0,1.0028409090624193,0.17329545454053139,0.0,3.718749999894354,1.048158640196936,2.750946969690457,21127.272343140503,-33.333333333333336,-0.004733218674474762,Poor,Moderate,33.01352047599113
27.0,Male,Single,Graduate,54400.0,Self-employed,2.7,Mid-size,Own,0.0,3,2,9100.0,0.0,7700.0,12600.0,6500.0,Yes,9600.0,682.0,177400.0,90400.0,Education EMI,263000.0,28,Not_Eligible,2803.5,35900.0,8900.0,0.6599264705761043,0.17647058823205017,0.17647058823205017,4.922794117556566,1.9868131867695207,0.40287990196016715,9392.856807397971,2966.6666666666665,0.9475285508496927,Fair,Moderate,90.13994828775925
58.0,Male,Married,High School,486662.0,Private,35.2,MNC,Family,0.0,2,1,2500.0,0.0,7600.0,12700.0,4200.0,No,0.0,693.0,396200.0,139600.0,Education EMI,355000.0,15,Not_Eligible,20200.0,27000.0,459662.0,0.055479984054527615,0.0,0.0,1.1009694613487369,5.170370370178875,0.06078825413393334,23666.665088888996,229831.0,19.422339322170885,Fair,Senior/Veteran,100.0
48.0,Female,Married,High School,18100.0,Private,9.1,Mid-size,Rented,3800.0,5,4,6200.0,0.0,900.0,3600.0,1400.0,Yes,2800.0,697.0,143600.0,75700.0,E-commerce Shopping EMI,23000.0,23,Not_Eligible,500.0,15900.0,-600.0,0.8784530386254998,0.3646408839577546,0.15469613258813833,12.11602209877812,4.0481283420295116,0.1058931860031957,999.999956521741,-120.0,-0.6000000254869565,Fair,Senior/Veteran,52.72375690996
